"","id","pairs","2008-09-09","2008-10-19","2008-12-13","2009-03-05","2009-04-17","2009-05-18"
"28716",28716,"77-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28717",28717,"44-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28718",28718,"28-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28719",28719,"60-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28720",28720,"34-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28721",28721,"76-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28722",28722,"14-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28723",28723,"2-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28724",28724,"23-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28725",28725,"59-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28726",28726,"46-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28727",28727,"42-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28728",28728,"68-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28729",28729,"5-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28730",28730,"20-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28731",28731,"65-71",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28732",28732,"36-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28733",28733,"79-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28734",28734,"77-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28735",28735,"44-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28736",28736,"60-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28737",28737,"14-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28738",28738,"2-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28739",28739,"23-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28740",28740,"46-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28741",28741,"42-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28742",28742,"10-71",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28743",28743,"6-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28744",28744,"43-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28745",28745,"29-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28746",28746,"9-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28747",28747,"37-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28748",28748,"77-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28749",28749,"40-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28750",28750,"44-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28751",28751,"28-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28752",28752,"62-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28753",28753,"22-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28754",28754,"70-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28755",28755,"14-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28756",28756,"2-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28757",28757,"23-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28758",28758,"46-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28759",28759,"42-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28760",28760,"80-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28761",28761,"54-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28762",28762,"5-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28763",28763,"20-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28764",28764,"48-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28765",28765,"65-71",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28766",28766,"36-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28767",28767,"6-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28768",28768,"43-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28769",28769,"9-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28770",28770,"37-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28771",28771,"72-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28772",28772,"77-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28773",28773,"44-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28774",28774,"28-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28775",28775,"62-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28776",28776,"22-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28777",28777,"70-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28778",28778,"14-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28779",28779,"2-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28780",28780,"23-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28781",28781,"46-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28782",28782,"42-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28783",28783,"5-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28784",28784,"20-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28785",28785,"48-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28786",28786,"65-71",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28787",28787,"52-69",NA,NA,NA,NA,NA,"CloseFriend"
"28788",28788,"9-69",NA,NA,NA,NA,NA,"CloseFriend"
"28789",28789,"45-69",NA,NA,NA,NA,NA,"CloseFriend"
"28790",28790,"28-69",NA,NA,NA,NA,NA,"CloseFriend"
"28791",28791,"6-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28792",28792,"43-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28793",28793,"9-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28794",28794,"45-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28795",28795,"70-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28796",28796,"35-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28797",28797,"46-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28798",28798,"5-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28799",28799,"66-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28800",28800,"65-69",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28801",28801,"9-69",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28802",28802,"37-69",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28803",28803,"45-69",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28804",28804,"35-69",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28805",28805,"42-69",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28806",28806,"10-69",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28807",28807,"48-69",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28808",28808,"6-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28809",28809,"43-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28810",28810,"9-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28811",28811,"37-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28812",28812,"40-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28813",28813,"45-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28814",28814,"44-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28815",28815,"28-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28816",28816,"62-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28817",28817,"70-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28818",28818,"14-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28819",28819,"35-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28820",28820,"23-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28821",28821,"46-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28822",28822,"42-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28823",28823,"4-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28824",28824,"80-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28825",28825,"5-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28826",28826,"48-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28827",28827,"65-69",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28828",28828,"36-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28829",28829,"6-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28830",28830,"43-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28831",28831,"9-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28832",28832,"37-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28833",28833,"72-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28834",28834,"45-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28835",28835,"44-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28836",28836,"28-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28837",28837,"62-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28838",28838,"70-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28839",28839,"14-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28840",28840,"35-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28841",28841,"23-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28842",28842,"46-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28843",28843,"42-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28844",28844,"4-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28845",28845,"5-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28846",28846,"48-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28847",28847,"65-69",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28848",28848,"9-10",NA,NA,NA,NA,NA,"CloseFriend"
"28849",28849,"45-10",NA,NA,NA,NA,NA,"CloseFriend"
"28850",28850,"28-10",NA,NA,NA,NA,NA,"CloseFriend"
"28851",28851,"46-10",NA,NA,NA,NA,NA,"CloseFriend"
"28852",28852,"65-10",NA,NA,NA,NA,NA,"CloseFriend"
"28853",28853,"6-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28854",28854,"9-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28855",28855,"79-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28856",28856,"45-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28857",28857,"44-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28858",28858,"14-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28859",28859,"46-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28860",28860,"65-10",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28861",28861,"9-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28862",28862,"37-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28863",28863,"79-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28864",28864,"77-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28865",28865,"45-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28866",28866,"44-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28867",28867,"14-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28868",28868,"15-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28869",28869,"35-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28870",28870,"46-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28871",28871,"48-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28872",28872,"65-10",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28873",28873,"6-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28874",28874,"43-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28875",28875,"9-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28876",28876,"37-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28877",28877,"40-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28878",28878,"45-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28879",28879,"44-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28880",28880,"28-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28881",28881,"62-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28882",28882,"70-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28883",28883,"14-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28884",28884,"35-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28885",28885,"23-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28886",28886,"46-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28887",28887,"80-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28888",28888,"54-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28889",28889,"5-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28890",28890,"48-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28891",28891,"65-10",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28892",28892,"6-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28893",28893,"43-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28894",28894,"9-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28895",28895,"37-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28896",28896,"72-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28897",28897,"40-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28898",28898,"45-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28899",28899,"44-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28900",28900,"28-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28901",28901,"62-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28902",28902,"70-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28903",28903,"14-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28904",28904,"1-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28905",28905,"35-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28906",28906,"23-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28907",28907,"46-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28908",28908,"5-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28909",28909,"48-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28910",28910,"65-10",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28911",28911,"6-18",NA,NA,NA,NA,NA,"CloseFriend"
"28912",28912,"72-18",NA,NA,NA,NA,NA,"CloseFriend"
"28913",28913,"40-18",NA,NA,NA,NA,NA,"CloseFriend"
"28914",28914,"44-18",NA,NA,NA,NA,NA,"CloseFriend"
"28915",28915,"28-18",NA,NA,NA,NA,NA,"CloseFriend"
"28916",28916,"26-18",NA,NA,NA,NA,NA,"CloseFriend"
"28917",28917,"22-18",NA,NA,NA,NA,NA,"CloseFriend"
"28918",28918,"67-18",NA,NA,NA,NA,NA,"CloseFriend"
"28919",28919,"15-18",NA,NA,NA,NA,NA,"CloseFriend"
"28920",28920,"23-18",NA,NA,NA,NA,NA,"CloseFriend"
"28921",28921,"46-18",NA,NA,NA,NA,NA,"CloseFriend"
"28922",28922,"36-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28923",28923,"6-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28924",28924,"43-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28925",28925,"52-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28926",28926,"79-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28927",28927,"72-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28928",28928,"77-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28929",28929,"40-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28930",28930,"44-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28931",28931,"62-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28932",28932,"26-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28933",28933,"60-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28934",28934,"22-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28935",28935,"76-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28936",28936,"15-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28937",28937,"23-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28938",28938,"46-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28939",28939,"68-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28940",28940,"65-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28941",28941,"71-18",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"28942",28942,"36-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28943",28943,"79-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28944",28944,"72-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28945",28945,"77-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28946",28946,"44-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28947",28947,"26-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28948",28948,"60-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28949",28949,"12-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28950",28950,"67-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28951",28951,"15-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28952",28952,"23-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28953",28953,"46-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28954",28954,"42-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28955",28955,"10-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28956",28956,"71-18",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"28957",28957,"6-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28958",28958,"43-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28959",28959,"37-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28960",28960,"79-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28961",28961,"72-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28962",28962,"77-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28963",28963,"40-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28964",28964,"45-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28965",28965,"44-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28966",28966,"28-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28967",28967,"62-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28968",28968,"26-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28969",28969,"22-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28970",28970,"12-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28971",28971,"70-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28972",28972,"14-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28973",28973,"23-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28974",28974,"46-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28975",28975,"42-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28976",28976,"80-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28977",28977,"54-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28978",28978,"5-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28979",28979,"20-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28980",28980,"48-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28981",28981,"65-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28982",28982,"71-18",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"28983",28983,"36-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28984",28984,"6-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28985",28985,"43-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28986",28986,"37-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28987",28987,"79-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28988",28988,"72-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28989",28989,"77-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28990",28990,"40-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28991",28991,"45-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28992",28992,"44-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28993",28993,"28-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28994",28994,"62-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28995",28995,"26-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28996",28996,"22-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28997",28997,"12-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28998",28998,"70-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"28999",28999,"14-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29000",29000,"23-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29001",29001,"46-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29002",29002,"42-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29003",29003,"75-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29004",29004,"20-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29005",29005,"48-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29006",29006,"65-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29007",29007,"71-18",NA,NA,NA,NA,NA,"BlogLivejournalTwitter"
"29008",29008,"7-31",NA,NA,NA,NA,NA,"CloseFriend"
"29009",29009,"11-31",NA,NA,NA,NA,NA,"CloseFriend"
"29010",29010,"52-31",NA,NA,NA,NA,NA,"CloseFriend"
"29011",29011,"63-31",NA,NA,NA,NA,NA,"CloseFriend"
"29012",29012,"28-31",NA,NA,NA,NA,NA,"CloseFriend"
"29013",29013,"67-31",NA,NA,NA,NA,NA,"CloseFriend"
"29014",29014,"56-31",NA,NA,NA,NA,NA,"CloseFriend"
"29015",29015,"57-31",NA,NA,NA,NA,NA,"CloseFriend"
"29016",29016,"4-31",NA,NA,NA,NA,NA,"CloseFriend"
"29017",29017,"58-31",NA,NA,NA,NA,NA,"CloseFriend"
"29018",29018,"21-31",NA,NA,NA,NA,NA,"CloseFriend"
"29019",29019,"24-31",NA,NA,NA,NA,NA,"CloseFriend"
"29020",29020,"7-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29021",29021,"11-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29022",29022,"63-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29023",29023,"79-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29024",29024,"27-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29025",29025,"33-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29026",29026,"57-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29027",29027,"4-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29028",29028,"58-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29029",29029,"21-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29030",29030,"24-31",NA,NA,NA,NA,NA,"SocializeTwicePerWeek"
"29031",29031,"11-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29032",29032,"47-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29033",29033,"63-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29034",29034,"27-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29035",29035,"44-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29036",29036,"60-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29037",29037,"12-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29038",29038,"67-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29039",29039,"57-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29040",29040,"4-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29041",29041,"58-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29042",29042,"21-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29043",29043,"24-31",NA,NA,NA,NA,NA,"PoliticalDiscussant"
"29044",29044,"7-31",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"29045",29045,"11-31",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"29046",29046,"43-31",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"29047",29047,"47-31",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"29048",29048,"63-31",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
"29049",29049,"37-31",NA,NA,NA,NA,NA,"FacebookAllTaggedPhotos"
