pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,2009-06-24,2009-07-08
71-79,,,,,,,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
71-80,,,,,,,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
71-81,,,,,,,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
71-83,,,,,,,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
71-9,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
72-1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-10,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-11,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-12,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-13,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-14,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-16,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-17,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-18,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
72-19,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-2,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-20,TYPE4,TYPE4,TYPE3,TYPE3,TYPE3,TYPE3,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-21,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-22,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
72-23,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-24,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-25,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-26,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-27,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-28,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-29,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-3,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-30,TYPE4,TYPE4,TYPE3,TYPE3,TYPE3,TYPE3,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-31,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-32,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
72-33,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-34,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-35,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
72-36,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-37,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-38,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-39,,,,,,,,,,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-40,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
72-41,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-42,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-43,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-44,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-45,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-46,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-47,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-48,TYPE3,TYPE3,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-49,TYPE4,TYPE4,TYPE3,TYPE3,TYPE3,TYPE3,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-5,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-50,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-51,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-52,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-53,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-54,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
72-55,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-56,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-57,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-58,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-59,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-6,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-60,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-61,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-62,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-63,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-64,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-65,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-66,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-67,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
72-68,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-69,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-7,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-70,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-71,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-73,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-74,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-75,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-76,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-77,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-78,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-79,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-8,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-80,,,,,,,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-81,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-82,TYPE1,TYPE1,TYPE4,TYPE4,TYPE4,TYPE4,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
72-83,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
72-84,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
72-9,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1,TYPE1
73-11,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
73-2,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
73-21,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
73-23,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
73-25,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
73-34,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
73-47,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
73-51,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
73-55,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
73-57,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
73-66,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
73-83,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
74-1,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
74-11,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
74-12,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
74-14,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
74-16,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
74-18,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4,TYPE4
74-19,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5,TYPE5
74-20,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
74-22,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
74-23,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3,TYPE3
